"","zipcode","estimate_households_under_10","estimate_households_10_15","estimate_households_15_25","estimate_households_25_35","estimate_households_35_45","estimate_households_50_75","estimate_households_75_100","estimate_households_100_150","estimate_households_150_200","estimate_households_over_200","median_income"
"28752","83847","13.9","4.2","1.8","29.1","24.5","10.5","6.9","5.1","3.9","0.0","35486"
"28753","83848","0.0","18.0","23.6","31.5","0.0","6.7","9.0","6.7","4.5","0.0","31250"
"28754","83849","5.5","12.0","11.4","16.1","15.5","21.8","4.0","12.5","1.3","0.0","42653"
"28755","83850","10.7","6.5","11.2","21.7","14.6","13.0","10.0","8.0","1.1","3.2","34896"
"28756","83851","5.8","9.8","11.1","13.6","21.0","22.1","8.8","5.6","1.9","0.3","42000"
"28757","83852","7.7","3.4","28.4","9.8","31.8","13.0","4.8","0.0","1.1","0.0","35329"
"28758","83854","4.0","4.7","9.9","12.4","15.7","22.6","13.7","12.5","2.7","2.0","53158"
"28759","83855","5.4","6.7","12.6","17.4","13.9","18.2","14.1","9.7","1.0","1.0","42813"
"28760","83856","5.0","8.0","14.1","15.1","17.4","18.5","14.2","4.2","2.2","1.5","42450"
"28761","83857","0.0","2.8","2.5","20.1","12.8","36.3","10.3","5.9","0.0","9.2","54792"
"28762","83858","1.8","3.5","7.0","10.9","14.8","21.9","14.2","15.3","6.3","4.3","60714"
"28763","83860","5.9","3.7","10.0","10.2","12.1","22.5","12.7","13.2","3.9","5.9","59600"
"28764","83861","6.2","5.5","11.3","10.8","14.4","23.6","13.0","9.3","3.7","2.3","51085"
"28765","83864","5.1","6.7","14.0","8.9","13.9","17.2","14.4","11.1","5.1","3.4","53166"
"28766","83866","0.0","48.5","51.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-"
"28767","83867","0.0","0.0","11.3","10.9","10.1","29.0","12.6","5.9","20.2","0.0","64750"
"28768","83868","8.0","4.9","24.6","10.0","30.7","9.5","10.0","0.0","2.3","0.0","35545"
"28769","83869","4.5","4.4","13.2","10.4","15.3","22.9","10.8","14.2","1.1","3.2","50788"
"28770","83870","11.4","16.2","18.1","6.7","11.4","21.0","5.7","9.5","0.0","0.0","31250"
"28771","83871","1.0","1.3","9.2","5.3","18.3","30.9","14.7","11.3","4.7","3.3","60313"
"28772","83872","0.0","0.0","4.6","8.8","2.5","18.1","19.7","28.2","0.0","18.1","84643"
"28773","83873","11.5","10.8","9.5","13.7","21.9","15.0","5.8","8.1","3.2","0.4","37326"
"28774","83874","-","-","-","-","-","-","-","-","-","-","-"
"28775","83876","2.2","2.2","11.5","11.5","15.2","26.6","17.6","7.5","3.9","1.9","57014"
"28776","84001","0.4","6.1","7.4","6.5","0.9","29.0","25.5","18.2","2.6","3.5","74792"
"28777","84002","6.9","0.0","12.9","0.0","5.0","18.8","5.9","29.7","5.0","15.8","110250"
"28778","84003","2.3","2.6","3.0","5.8","9.9","18.1","15.3","22.9","9.7","10.5","87140"
"28779","84004","2.2","0.2","1.8","4.6","6.7","12.2","11.0","18.9","15.3","27.1","122202"
"28780","84005","1.8","0.5","2.4","3.3","12.0","26.6","22.9","22.2","5.0","3.4","78415"
"28781","84006","0.0","0.0","6.5","11.6","21.8","12.1","29.5","15.3","3.2","0.0","70729"
"28782","84007","0.0","4.7","2.8","0.0","7.1","36.5","13.7","23.7","8.5","2.8","74653"
"28783","84010","4.1","2.3","5.4","7.5","12.6","21.4","14.3","17.4","7.8","7.1","71257"
"28784","84013","1.0","0.7","0.7","10.1","8.3","30.9","13.5","20.5","10.1","4.2","72500"
"28785","84014","1.8","3.6","4.3","3.2","10.0","18.0","16.1","24.3","7.9","10.9","90596"
"28786","84015","3.1","2.4","5.5","6.7","14.1","23.1","18.3","18.7","6.3","1.8","68060"
"28787","84017","4.4","0.3","6.0","5.6","7.7","24.8","19.0","20.1","7.0","4.9","77422"
"28788","84018","0.0","0.0","0.0","0.0","26.8","0.0","0.0","0.0","41.5","31.7","198897"
"28789","84020","2.6","1.2","2.4","2.5","7.4","14.9","11.0","22.9","14.8","20.3","115618"
"28790","84021","5.2","6.3","11.4","10.1","13.1","23.3","14.2","12.6","3.0","0.7","52862"
"28791","84022","0.0","0.0","8.3","2.6","19.6","25.7","7.8","27.0","2.6","6.5","70441"
"28792","84023","0.0","6.9","0.0","22.4","0.0","19.0","22.4","22.4","6.9","0.0","82500"
"28793","84024","0.0","0.0","0.0","0.0","0.0","70.6","29.4","0.0","0.0","0.0","-"
"28794","84025","0.9","1.3","2.8","4.2","8.5","15.7","15.0","26.5","15.3","9.6","102598"
"28795","84026","13.0","6.8","13.0","6.8","15.9","23.5","14.6","4.3","2.2","0.0","47083"
"28796","84027","4.0","4.9","17.4","13.8","21.0","15.2","14.3","6.3","3.1","0.0","41765"
"28797","84028","3.6","0.0","12.7","11.7","28.4","23.9","4.6","5.6","8.6","1.0","44816"
"28798","84029","3.8","5.5","4.0","8.5","12.7","20.0","14.3","20.2","8.6","2.5","69809"
"28799","84031","0.0","0.0","0.0","9.2","23.0","9.2","26.4","24.1","0.0","8.0","82639"
"28800","84032","2.2","2.8","5.6","8.9","12.2","18.0","14.5","21.3","6.8","7.7","75424"
"28801","84033","3.0","0.0","3.9","6.0","3.9","29.3","16.5","17.4","18.3","1.8","77167"
"28802","84034","32.3","3.2","4.8","16.1","21.0","8.1","3.2","6.5","4.8","0.0","33000"
"28803","84035","0.0","0.0","37.3","0.0","0.0","16.9","14.8","14.8","0.0","16.2","-"
"28804","84036","2.4","3.3","7.3","5.2","8.3","20.3","17.0","17.4","5.7","13.0","79792"
"28805","84037","1.8","1.5","3.4","5.5","8.0","14.9","17.4","26.6","12.1","8.8","95941"
"28806","84038","1.0","3.0","13.0","6.0","11.0","25.0","15.0","8.0","9.0","9.0","67500"
"28807","84039","8.6","4.7","2.3","6.6","6.3","17.6","10.9","18.8","0.0","24.2","79286"
"28808","84040","2.4","1.4","2.7","2.6","8.6","17.5","19.8","23.3","13.2","8.4","93182"
"28809","84041","3.8","2.9","5.5","6.5","14.7","23.3","19.0","16.4","5.6","2.2","67103"
"28810","84042","1.8","0.7","5.0","5.2","10.6","18.8","15.1","22.0","10.7","10.1","85945"
"28811","84043","2.2","1.0","4.0","3.7","8.8","18.9","19.4","26.4","9.6","6.0","88582"
"28812","84044","3.4","2.6","7.1","7.6","17.5","27.1","16.3","14.6","3.0","0.9","59334"
"28813","84045","1.1","0.2","0.7","2.3","8.9","17.4","20.3","31.6","12.9","4.6","98595"
"28814","84046","6.9","0.0","11.5","11.5","6.9","12.6","18.4","12.6","19.5","0.0","81250"
"28815","84047","5.0","4.8","9.0","7.4","16.6","24.7","13.8","12.7","3.4","2.8","56487"
"28816","84049","3.4","1.4","6.7","9.0","6.5","22.6","13.8","21.7","6.2","8.8","75451"
"28817","84050","2.5","1.4","3.4","4.5","12.3","17.4","14.2","23.2","9.5","11.6","89083"
"28818","84051","5.3","0.0","0.0","11.2","10.5","12.5","35.5","25.0","0.0","0.0","81500"
"28819","84052","8.8","7.7","8.1","9.9","8.8","21.8","18.7","13.0","2.0","1.3","56597"
"28820","84053","11.0","2.8","1.6","7.5","7.2","26.6","13.2","22.9","5.3","1.9","64107"
"28821","84054","2.4","1.5","4.8","5.9","12.3","19.1","14.1","23.1","8.0","8.8","80179"
"28822","84055","3.5","4.6","7.8","3.7","8.5","19.4","19.6","27.9","2.1","3.0","77292"
"28823","84056","5.0","0.6","8.4","12.9","21.7","25.9","12.5","10.8","0.4","1.7","50857"
"28824","84057","5.4","3.9","8.7","9.9","15.5","21.8","13.3","14.2","3.9","3.4","56668"
"28825","84058","4.1","2.6","7.8","9.4","16.3","19.6","17.4","14.2","5.2","3.4","61516"
"28826","84060","6.8","3.9","4.9","4.9","6.1","10.9","10.7","17.3","9.7","24.7","105636"
"28827","84061","0.0","0.0","28.3","4.0","2.5","28.8","17.7","18.7","0.0","0.0","58889"
"28828","84062","2.8","2.5","4.9","9.0","12.7","18.8","15.0","20.0","7.4","6.8","74086"
"28829","84063","7.8","0.0","18.2","6.5","5.2","19.5","13.0","6.5","0.0","23.4","55972"
"28830","84064","2.5","3.4","3.4","18.2","18.2","14.8","19.2","8.9","3.9","7.4","56042"
"28831","84065","0.8","1.0","1.8","4.5","7.3","16.8","16.6","27.2","13.4","10.5","101604"
"28832","84066","5.2","4.4","7.8","7.5","11.5","21.5","18.5","17.2","4.0","2.5","66390"
"28833","84067","2.5","2.9","6.4","6.8","12.3","26.3","18.0","17.9","4.8","2.1","68458"
"28834","84069","6.8","1.1","2.8","9.7","17.0","15.9","13.6","20.5","2.8","9.7","69091"
"28835","84070","5.0","2.2","8.4","7.6","11.9","19.8","17.6","18.5","6.0","3.1","67853"
"28836","84071","0.5","5.6","5.9","5.1","12.8","21.9","17.3","22.7","7.2","1.1","72269"
"28837","84072","0.0","9.9","5.3","12.5","17.8","30.3","17.8","5.3","0.0","1.3","51458"
"28838","84073","9.7","8.3","0.0","0.0","16.7","5.6","8.3","37.5","6.9","6.9","105417"
"28839","84074","2.5","2.6","4.7","8.8","11.9","22.0","20.0","20.2","4.9","2.5","72841"
"28840","84075","1.3","1.4","4.1","2.7","6.0","17.2","22.2","26.9","10.3","7.7","94368"
"28841","84076","0.0","0.0","0.0","11.7","7.4","16.0","31.9","33.0","0.0","0.0","79250"
"28842","84078","6.0","4.2","6.0","7.4","14.0","18.6","17.4","18.5","4.2","3.8","67627"
"28843","84080","3.1","1.0","11.3","9.3","14.4","33.0","16.5","7.2","0.0","4.1","61375"
"28844","84081","1.9","0.7","1.5","6.9","7.8","19.7","19.5","29.0","8.4","4.7","89667"
"28845","84082","1.3","0.0","0.0","0.0","17.6","9.9","17.6","33.5","13.3","6.9","104205"
"28846","84083","10.3","7.6","22.8","16.8","11.9","20.8","5.6","2.2","0.7","1.3","30583"
"28847","84084","3.3","1.3","5.9","8.8","12.5","22.6","18.1","18.9","5.5","3.0","70643"
"28848","84085","6.6","9.0","12.3","5.7","18.0","9.0","16.4","10.7","5.7","6.6","44500"
"28849","84086","0.0","0.8","25.8","5.8","28.3","7.5","11.7","8.3","7.5","4.2","46607"
"28850","84087","2.2","0.9","3.2","4.0","10.9","19.3","18.4","30.6","7.1","3.4","86458"
"28851","84088","1.8","3.1","3.7","7.9","13.1","25.0","17.7","16.3","7.4","3.9","70677"
"28852","84092","2.0","0.7","3.0","4.3","5.4","12.8","12.9","23.6","14.9","20.3","118418"
"28853","84093","1.0","1.4","3.7","4.6","5.7","16.5","14.6","25.7","12.9","13.8","103864"
"28854","84094","2.2","1.4","5.4","5.0","10.6","20.1","15.9","26.0","9.5","3.9","83060"
"28855","84095","1.9","0.8","3.6","3.2","5.3","15.5","16.3","25.4","14.5","13.5","103307"
"28856","84096","1.1","0.3","2.4","3.9","7.2","16.1","19.7","30.6","9.5","9.1","99255"
"28857","84097","3.5","2.8","5.2","6.7","11.2","19.2","16.5","18.5","7.8","8.5","76085"
"28858","84098","4.2","0.3","1.7","4.8","4.9","11.6","11.5","17.6","13.8","29.5","129150"
"28859","84101","12.7","8.7","9.1","12.3","10.7","20.2","9.9","10.2","2.1","4.0","42258"
"28860","84102","12.3","4.7","11.8","12.9","14.4","19.0","9.2","8.0","3.0","4.8","42750"
"28861","84103","3.7","3.8","8.2","10.6","11.0","16.7","9.3","16.2","7.1","13.5","65914"
"28862","84104","6.8","4.8","12.9","11.8","18.2","21.3","13.1","8.0","1.7","1.4","45325"
"28863","84105","4.7","1.8","5.2","7.4","12.1","18.0","13.5","17.6","9.2","10.6","76059"
"28864","84106","6.2","3.3","6.5","6.9","12.1","19.4","17.4","18.5","4.9","4.8","69097"
"28865","84107","4.6","4.2","9.4","11.2","16.0","22.1","14.8","11.5","3.7","2.4","53965"
"28866","84108","4.8","2.1","3.9","7.0","7.5","13.7","9.7","20.2","10.4","20.8","103586"
"28867","84109","1.6","2.2","4.8","5.9","9.3","17.4","13.5","21.9","10.3","13.2","91746"
"28868","84111","13.1","11.1","12.5","11.4","12.4","14.1","8.4","12.1","2.1","2.8","36518"
"28869","84112","46.8","11.6","22.5","6.4","2.9","6.4","0.0","1.7","0.0","1.7","-"
"28870","84113","16.0","0.0","0.0","0.0","84.0","0.0","0.0","0.0","0.0","0.0","-"
"28871","84115","9.6","9.4","10.4","12.0","17.6","17.4","11.3","9.1","0.9","2.2","41924"
"28872","84116","9.8","5.4","9.0","13.4","17.4","21.0","10.9","10.0","2.0","1.1","46059"
"28873","84117","4.0","2.8","7.0","9.5","14.4","17.9","12.0","13.9","6.7","11.8","67106"
"28874","84118","1.6","1.6","6.2","7.6","15.4","24.5","19.4","16.6","4.9","2.4","67726"
"28875","84119","4.5","4.6","9.3","10.2","17.5","25.3","12.4","12.0","2.5","1.8","53166"
"28876","84120","2.7","1.6","6.9","10.1","12.7","24.5","19.0","16.6","4.4","1.6","66118"
"28877","84121","3.9","1.7","5.8","4.8","10.0","17.6","12.4","20.8","10.1","12.8","85765"
"28878","84123","4.6","3.7","9.5","9.4","16.4","21.5","13.1","15.1","4.4","2.2","56277"
"28879","84124","3.1","1.8","5.7","7.7","8.8","18.0","10.9","21.5","8.1","14.6","87109"
"28880","84128","3.1","2.2","3.1","8.0","12.7","23.0","22.1","20.0","3.8","1.9","73703"
"28881","84144","0.0","0.0","5.4","0.0","22.3","10.9","5.4","26.7","0.0","29.2","120208"
"28882","84180","-","-","-","-","-","-","-","-","-","-","-"
"28883","84301","1.6","2.0","9.0","6.7","18.8","25.5","18.0","12.5","5.1","0.8","59028"
"28884","84302","4.8","3.2","6.6","10.1","18.2","21.4","14.3","13.1","6.2","2.2","56257"
"28885","84304","-","-","-","-","-","-","-","-","-","-","-"
"28886","84305","0.8","3.0","5.5","14.0","8.1","18.6","16.9","28.0","4.2","0.8","75000"
"28887","84306","11.5","0.0","0.0","9.5","0.0","43.2","0.0","12.2","0.0","23.6","73950"
"28888","84307","3.3","2.6","4.0","2.8","16.3","34.2","16.5","12.3","6.5","1.6","63125"
"28889","84308","1.3","0.0","1.3","18.2","27.3","16.9","10.4","11.7","0.0","13.0","53125"
"28890","84309","7.5","1.4","3.4","7.5","18.5","16.4","19.9","14.4","8.2","2.7","69583"
"28891","84310","4.0","0.0","0.0","5.3","2.0","25.4","16.6","29.3","9.7","7.7","95451"
"28892","84311","6.5","3.7","5.1","6.5","7.4","31.8","18.0","18.0","3.2","0.0","65688"
"28893","84312","2.1","2.2","3.0","9.4","18.9","24.2","17.2","19.2","0.8","2.9","64290"
"28894","84313","0.0","0.0","16.7","14.3","14.3","54.8","0.0","0.0","0.0","0.0","58333"
"28895","84314","0.9","1.2","7.1","6.0","11.3","10.7","24.1","26.2","8.3","4.2","91016"
"28896","84315","0.0","1.8","2.2","2.8","5.9","19.8","18.0","36.0","10.5","3.0","99244"
"28897","84316","3.8","1.9","12.3","19.8","14.2","13.2","21.7","12.3","0.0","0.9","41500"
"28898","84317","2.0","1.8","5.7","6.2","16.8","17.8","10.2","18.7","8.3","12.4","74375"
"28899","84318","0.4","3.1","4.5","5.8","12.3","22.1","18.8","20.3","10.3","2.4","76917"
"28900","84319","1.3","3.9","6.3","9.0","15.5","25.4","20.9","12.7","2.1","2.8","63309"
"28901","84320","2.8","2.2","13.5","8.5","18.1","24.0","12.6","13.8","1.7","2.8","55086"
"28902","84321","6.8","6.8","11.6","13.5","16.0","18.6","11.5","9.9","3.1","2.3","44958"
"28903","84324","0.8","3.8","8.1","5.1","8.1","17.8","11.9","30.9","7.2","6.4","91875"
"28904","84325","0.3","1.9","4.0","4.4","6.4","29.5","12.7","27.5","10.6","2.7","81406"
"28905","84326","0.0","0.5","2.2","9.0","17.6","14.7","29.8","18.5","5.2","2.4","78112"
"28906","84327","1.6","5.6","1.6","6.0","7.2","45.2","12.0","16.0","2.4","2.4","62054"
"28907","84328","2.7","1.0","5.5","5.2","10.7","24.0","17.2","19.7","7.6","6.5","76563"
"28908","84329","0.0","0.0","0.0","0.0","31.3","0.0","0.0","0.0","0.0","68.8","-"
"28909","84330","1.7","0.8","5.0","16.5","14.9","27.3","21.5","9.1","2.5","0.8","59028"
"28910","84331","10.6","0.0","11.7","3.2","20.2","17.0","19.1","12.8","1.1","4.3","61250"
"28911","84332","4.1","3.3","3.4","9.2","8.4","19.5","15.2","24.3","5.5","7.3","78015"
"28912","84333","0.9","4.6","7.7","8.6","24.4","19.1","12.7","17.0","3.0","2.0","54702"
"28913","84334","0.0","0.0","0.0","0.0","0.0","64.0","36.0","0.0","0.0","0.0","66955"
"28914","84335","3.2","1.5","3.7","4.8","18.5","24.9","21.4","16.3","3.7","2.1","66045"
"28915","84336","3.5","1.8","3.5","8.8","36.8","31.6","5.3","1.8","3.5","3.5","45938"
"28916","84337","2.3","2.2","9.5","11.8","18.1","23.8","15.7","13.3","2.4","1.0","55972"
"28917","84338","0.0","4.3","5.7","18.4","17.7","23.4","12.8","14.9","2.8","0.0","51719"
"28918","84339","2.0","3.8","2.6","5.1","10.7","19.4","21.1","23.9","7.8","3.4","82840"
"28919","84340","0.6","1.9","5.0","13.4","13.1","14.3","15.6","24.8","6.9","4.5","78824"
"28920","84341","6.9","3.3","10.9","13.8","14.2","18.1","12.7","11.4","4.1","4.6","51833"
"28921","84401","10.0","5.1","9.8","11.0","13.5","19.8","13.4","10.7","4.5","2.3","50477"
"28922","84403","6.8","2.7","6.6","8.6","13.3","21.0","12.8","14.9","7.3","6.0","63332"
"28923","84404","6.3","3.2","8.0","8.7","14.4","21.6","17.9","14.8","3.3","1.8","60098"
"28924","84405","4.7","3.1","7.0","8.1","14.2","21.4","15.0","16.9","6.9","2.6","64136"
"28925","84414","1.5","1.6","3.8","6.0","7.6","21.9","19.9","25.6","7.4","4.7","83892"
"28926","84501","7.7","5.7","12.5","8.9","13.9","22.3","11.0","14.0","2.8","1.1","51095"
"28927","84511","8.8","5.2","11.0","8.6","13.3","12.1","16.4","18.0","4.1","2.4","59097"
"28928","84512","15.3","9.7","11.0","10.2","13.6","13.6","22.9","1.3","2.5","0.0","41071"
"28929","84513","3.6","1.5","18.2","14.5","15.3","13.8","17.4","12.6","1.9","1.1","48854"
"28930","84515","-","-","-","-","-","-","-","-","-","-","-"
"28931","84516","0.0","0.0","4.5","1.5","28.4","25.4","9.0","22.4","1.5","7.5","64583"
"28932","84518","10.2","0.7","4.8","4.8","18.8","17.1","14.7","19.5","9.6","0.0","71417"
"28933","84520","22.1","3.8","17.2","13.8","15.2","10.3","9.6","4.5","1.8","1.8","28611"
"28934","84521","5.2","2.2","15.6","6.7","5.9","18.1","8.9","28.9","8.5","0.0","71029"
"28935","84522","5.0","0.0","16.8","5.0","24.8","28.7","14.9","5.0","0.0","0.0","45625"
"28936","84523","2.8","10.1","5.8","12.8","17.9","20.5","16.6","12.9","0.6","0.0","50341"
"28937","84525","0.0","11.8","13.0","15.2","10.6","16.8","17.4","11.5","2.2","1.6","39800"
"28938","84526","6.1","2.9","11.7","12.3","11.1","23.9","17.8","9.1","1.9","3.3","55817"
"28939","84528","6.3","6.2","7.9","11.9","17.1","23.4","10.3","11.9","3.1","1.8","50304"
"28940","84529","0.0","5.6","30.1","0.0","0.0","23.1","13.3","6.3","0.0","21.7","54053"
"28941","84530","0.0","32.4","0.0","0.0","22.2","11.1","30.6","0.0","3.7","0.0","-"
"28942","84531","19.5","9.5","16.0","16.6","13.0","17.2","4.7","3.6","0.0","0.0","28438"
"28943","84532","4.1","3.2","13.0","12.0","19.1","23.9","10.5","11.4","2.3","0.6","48508"
"28944","84533","0.0","0.0","0.0","72.7","14.8","0.0","12.5","0.0","0.0","0.0","34219"
"28945","84534","23.9","7.5","11.7","13.0","13.5","11.2","6.0","11.4","1.5","0.5","30109"
"28946","84535","7.4","2.2","2.5","8.9","13.4","28.1","13.3","15.4","5.4","3.4","63047"
"28947","84536","31.7","7.0","15.1","15.6","11.0","11.0","4.3","3.4","1.0","0.0","23315"
"28948","84537","2.3","1.8","4.5","10.3","23.2","24.2","11.7","20.9","1.0","0.0","58125"
"28949","84539","8.0","6.9","13.8","6.9","11.5","17.2","25.3","8.0","0.0","2.3","55417"
"28950","84540","0.0","0.0","0.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","-"
"28951","84542","10.8","3.2","18.1","10.5","16.5","17.1","16.2","4.1","2.9","0.6","42436"
"28952","84601","7.0","3.6","12.2","14.2","14.8","23.9","10.8","10.0","2.0","1.6","48144"
"28953","84604","4.5","5.7","12.5","9.8","12.7","16.2","12.2","13.0","6.7","6.6","55293"
"28954","84606","8.2","9.3","15.1","15.2","14.5","18.7","6.7","7.9","2.3","2.1","36505"
"28955","84620","3.7","0.0","13.1","5.8","15.2","18.3","14.9","19.2","6.1","3.7","64286"
"28956","84621","0.0","0.0","14.5","0.0","65.5","20.0","0.0","0.0","0.0","0.0","38854"
"28957","84622","2.8","1.2","14.1","7.2","19.2","26.8","13.0","15.7","0.0","0.0","58529"
"28958","84623","34.1","0.0","0.0","25.9","40.0","0.0","0.0","0.0","0.0","0.0","31534"
"28959","84624","9.2","3.0","8.6","7.9","15.0","16.5","15.1","15.7","5.2","3.7","63306"
"28960","84626","0.0","0.0","0.0","0.0","0.0","37.8","40.5","21.6","0.0","0.0","80250"
"28961","84627","0.9","9.1","10.9","13.9","23.4","14.2","12.7","10.0","4.2","0.7","40401"
"28962","84628","4.4","2.7","11.5","11.1","9.7","32.3","11.1","14.6","2.7","0.0","55714"
"28963","84629","4.7","2.3","7.3","3.5","13.6","26.2","13.4","23.8","0.0","5.1","68860"
"28964","84630","0.0","1.0","7.8","4.9","4.9","43.7","8.7","16.5","4.9","7.8","58125"
"28965","84631","1.8","1.6","8.0","11.5","25.7","18.7","11.7","12.7","2.5","5.8","54250"
"28966","84632","4.1","7.5","11.1","8.0","16.1","21.2","19.7","6.7","2.6","2.8","55000"
"28967","84633","2.4","2.7","9.9","16.9","11.3","20.7","15.4","19.3","0.7","0.7","61307"
"28968","84634","1.7","5.0","11.0","10.0","10.0","24.4","25.2","10.7","0.0","2.0","64485"
"28969","84635","2.7","2.4","6.3","11.0","12.5","26.7","18.0","17.6","2.0","0.8","61813"
"28970","84636","0.5","3.2","9.0","15.3","21.2","24.3","8.5","14.8","2.1","1.1","51250"
"28971","84637","4.4","9.2","7.2","6.8","17.2","20.8","16.8","15.2","2.0","0.4","53000"
"28972","84638","0.0","2.2","11.0","7.7","17.6","26.4","7.7","11.0","11.0","5.5","60417"
"28973","84639","5.0","3.1","8.5","16.0","15.7","15.4","15.4","10.4","7.9","2.5","53036"
"28974","84640","0.0","13.2","2.6","21.1","10.5","18.4","15.8","18.4","0.0","0.0","50833"
"28975","84642","2.2","5.0","8.0","16.8","19.4","17.3","16.0","12.1","2.8","0.3","47708"
"28976","84643","1.2","7.8","12.7","16.3","18.7","19.9","9.6","13.9","0.0","0.0","46591"
"28977","84645","2.7","1.1","4.7","7.0","14.3","16.6","23.4","17.9","5.3","7.0","79674"
"28978","84646","9.3","2.2","4.6","9.1","15.0","31.3","7.3","13.9","3.1","4.2","59450"
"28979","84647","8.2","7.2","19.5","7.7","12.5","23.8","9.7","8.6","2.8","0.0","43984"
"28980","84648","2.8","2.3","8.7","9.6","15.1","25.2","17.4","13.1","4.2","1.5","61913"
"28981","84649","1.3","2.0","3.9","6.6","10.2","24.6","19.7","27.5","3.9","0.3","76406"
"28982","84651","3.6","2.9","5.4","8.1","14.8","24.0","16.8","16.5","5.2","2.8","67128"
"28983","84652","5.7","5.1","9.1","8.1","19.2","16.8","16.8","10.4","5.7","3.0","53162"
"28984","84653","2.6","1.2","4.8","3.9","7.5","16.8","16.9","28.7","7.5","10.2","92038"
"28985","84654","9.2","3.3","14.2","11.5","11.6","26.3","9.6","11.6","2.2","0.4","50208"
"28986","84655","1.8","1.8","5.1","9.0","10.5","26.7","18.7","19.5","5.3","1.5","71759"
"28987","84656","0.0","10.1","6.2","7.8","14.7","11.6","18.6","28.7","1.6","0.8","74375"
"28988","84657","0.0","2.9","25.2","12.4","3.7","19.8","29.8","4.1","2.1","0.0","59500"
"28989","84660","3.9","1.6","5.1","6.3","11.5","22.7","17.5","21.3","5.7","4.4","73631"
"28990","84662","3.2","1.4","7.3","12.6","8.9","37.5","10.3","14.2","1.8","2.6","62611"
"28991","84663","2.8","1.9","5.9","6.4","16.5","22.9","17.9","16.9","5.8","3.0","66929"
"28992","84664","2.3","0.9","0.9","3.2","8.9","13.6","14.3","29.8","14.7","11.3","109602"
"28993","84665","0.7","8.1","10.1","12.8","2.0","14.1","38.3","11.4","0.7","2.0","82917"
"28994","84667","0.0","0.9","5.5","10.1","4.6","45.9","9.2","23.9","0.0","0.0","55208"
"28995","84701","5.7","6.8","13.5","13.0","16.0","18.9","12.4","9.9","2.0","1.7","45580"
"28996","84710","5.6","2.8","13.9","11.1","19.4","19.4","25.0","0.0","0.0","2.8","48750"
"28997","84711","4.4","0.9","0.9","6.6","10.1","31.1","24.6","13.6","7.9","0.0","66250"
"28998","84712","3.8","0.0","24.5","11.3","20.8","24.5","15.1","0.0","0.0","0.0","38125"
"28999","84713","3.9","3.7","11.4","13.3","15.9","23.3","9.9","11.5","2.6","4.4","52546"
"29000","84714","10.9","0.0","23.5","3.3","13.1","43.7","5.5","0.0","0.0","0.0","39844"
"29001","84715","3.4","2.7","16.3","2.7","18.4","9.5","7.5","38.8","0.7","0.0","68393"
"29002","84716","9.3","0.0","29.5","3.9","8.5","23.3","20.9","0.0","2.3","2.3","48125"
"29003","84718","0.0","6.4","1.3","11.5","11.5","24.4","24.4","17.9","2.6","0.0","63333"
"29004","84719","0.0","0.0","50.0","0.0","0.0","16.7","27.8","0.0","5.6","0.0","-"
"29005","84720","9.1","7.8","11.0","12.0","12.5","17.7","13.1","10.2","3.8","2.9","46154"
"29006","84721","4.1","9.8","7.7","10.1","19.8","20.2","12.8","10.6","2.5","2.4","47463"
"29007","84722","1.9","0.0","13.9","17.1","26.1","22.0","12.8","6.3","0.0","0.0","45000"
